block_id	offset	encoded_length	text
33	7151	64	SEARCHING THE BODIES, YOU CANNOT FIND GARGOYLE ANYWHERE. THE DOOR BEHIND YOU IS AJAR.
50	7565	90	SEARCHING THE BODY OF THE CYBORG, YOU FIND HIS RING. IT IS SET WITH THE DESIGN OF GREEN SQUARE INSIDE OF A WHITE CIRCLE.
50	4280	109	SEARCHING THE SOLDIERS, YOU SEE THAT THEY ALL WEAR RINGS WITH A GREEN SQUARE SET WITHIN A WHITE CIRCLE. ONE SOLDIER HAS A BROCHURE IN HIS POCKET.
32	850	22	SEATOWER RESIDENTIAL BUILDING
113	3463	20	SECONDARY SECURITY CONTROL
17	2555	51	SECURITY BOTS GUARD THE AIRLOCK. 'ACCESS TO THE WARRENS IS DENIED.'
98	432	24	SECURITY BOTS SWARM AROUND YOU.
17	6677	95	SECURITY FORCES ARRIVE. THEY ASSURE YOU THAT THEY WILL ROUND UP THE TROUBLE MAKERS AND SORT THINGS OUT AT THE SECURITY OFFICE.
17	4598	24	SECURITY FORCES BLOCK YOUR WAY.
17	1785	19	SECURITY FORCES SPOT YOU.
65	1456	22	SECURITY FORCES SURPRISE YOU!
35	98	120	SECURITY MEETS YOU. 'I'M SORRY, BUT WE CANNOT DEBRIEF YOU AT THIS TIME. STILL, YOUR SHIP WILL BE OVERHAULED. THE COMPUTER LISTS YOU AS OVERDUE FOR MAINTENANCE.'
17	8311	12	SECURITY OFFICE
17	1525	30	SECURITY OFFICERS BEGIN QUESTIONING YOU.
113	2899	18	SECURITY ROBOTS ATTACK!
35	7787	26	SECURITY SPOTS YOU AND APPROCHES.
95	1774	18	SECURITY THROWS YOU OUT.
84	6795	7	SEE FILES
84	6927	7	SEE FILES
84	7035	7	SEE FILES
84	7142	7	SEE FILES
98	7170	157	SEE WHAT YOU CAN DO WITH THEM. THE NAVIGATIONAL SYSTEM IS THE MOST IMPORTANT SO TRY TO GET THE OTHER SYSTEMS WORKING FIRST.' HE GIVES YOU A TWO PRONGED DEVICE WHICH WILL ALLOW YOU TO ACCESS THE NERVE ENDINGS.'
82	4237	46	SEEING YOUR FIREPOWER, ZACHARY FAINTS. YOU TAKE HIM WITH YOU.
32	6650	96	SEEMING NOT TO HAVE NOTICED THE BEAM, THE SALESMAN IS PERPLEXED. 'D-DON'T WORRY FOLKS, HEH, IT'S PROBABLY JUST A MINOR PROBLEM.'
64	9077	6	SEN. KOI
64	2758	21	SENATOR KOI POLITICAL OFFICE
95	4440	3	SENS
95	4605	9	SENSORS HAVE
19	7478	6	SENSORS.
19	6291	6	SENSORS:
95	4308	9	SENSORS:
35	6274	33	SET THE EXPLOSIVES TO DESTROY THE LASER NOW?
96	9060	12	SHARPLY DOWNWARD
37	8292	135	SHE COMES TO YOU AND GRASPS YOUR HAND. 'WE ARE FREE OF THE GANG WARS NOW, THANKS TO YOU. WE'LL REMEMBER YOU WHILE WE MAKE A TRUE COMMUNITY, ONE THAT'LL WITHSTAND RAM WHEN IT COMES.
65	1856	10	SHE CONTINUES
81	668	35	SHE DIRECTS YOU OUT THE FRONT DOOR. DO YOU GO?
37	1318	42	SHE DRAWS YOU ASIDE AND TREATS YOUR WOUNDS AS SHE TALKS.
18	7720	18	SHE HANDS BUCK HER NOTES
33	3866	101	SHE HESITATES, ILL AT EASE. 'THE WHITE MONKS AND GROTESQUES CLAIM I HAVE CHADE. THEY'LL USE THAT AS AN EXCUSE TO ATTACK THE BASEMENT.'
112	8951	20	SHE STORMS OFF TO HER LAB.
48	2386	49	SHEET RAIN IS BLOWN SIDEWAYS BY WINDS THAT GUST TO FURIOUS SPEED.
64	5840	54	SHIELDS PROTECT THE SECRETARY. WEAPONS POP FROM THE WALLS AND OPEN FIRE.
1	1106	6	SHIP #
82	3650	4	SHOOT
98	2174	13	SIDE WITH PIRATES
98	2621	13	SIDE WITH PIRATES
20	4484	3	SING
84	6693	24	SITS AT THE COMPUTER TERMINAL.
38	3869	38	SITS DOWN. ONE OF THE PLAYERS EXPLAINS THE RULES.
1	1577	4	SKILL
19	8109	23	SLAMS THE SHIP INTO THE DOCK.
65	3550	9	SLIP FORWARD
112	7145	39	SMOKE RISES FROM BOOKS REDUCED TO BLACKENED LEAVES.
38	2363	13	SMOKING GUN SLOTS
50	1886	33	SOLDIERS ARE DISMANTLING THE COMPUTER HERE.
50	5409	44	SOLDIERS ARE GATHERING SAMPLES OF NATIVE PLANT MATERIALS.
50	6842	25	SOLDIERS ARE SEARCHING THE ROOM.
112	3738	30	SOLDIERS ARE SHOOTING INTO A CLASSROOM!
50	4531	40	SOLDIERS DRAGGING OFF SOME BOUND LOWLAND SCIENTISTS.
50	4720	65	SOLDIERS HAVE PINNED DOWN SOME LOWLANDERS.  AS YOU ENTER, THEY BEGIN SHOOTING AT YOU!
112	1633	13	SOLDIERS HOLD IT!
112	2277	33	SOLDIERS RELEASE MAKALI'S GENETIC CREATIONS!
114	7771	3	SOME
32	6830	117	SOME OF THE CROWD STEP FORWARD, AND BEGIN TO BARTER WITH THE SALESMAN FOR SCULPTURES. SOON HE SELLS HIS ENTIRE LOT. HE CLOSES UP THE CART AND PULLS IT OFF.
50	4575	19	SOME OF THEM TURN BACK...
20	4188	48	SOME PATRONS SHOUT, 'WE DON'T LIKE YOU NEO SNOOPS AROUND HERE!'
113	8546	26	SOME WASPHOPPERS JOIN THE BATTLE.
17	8495	10	SOMEONE ELSE?
38	2949	10	SOMEONE ELSE?
112	6902	10	SOMEONE ELSE?
98	6571	69	SOON STORMRIDERS RUSH INTO THE ROOM. 'NO! DO NOT CONNECT THAT UNLESS THERE IS NO OTHER WAY!
113	7195	33	SOON THEY BEGIN TO EMERGE AT A FURIOUS RATE.
66	2111	63	SOON, THE AIR LOCK CYCLES AND A VOICE CALLS, 'WE'RE NOT FROM RAM. WILL YOU MEET US?'
112	8097	28	SOON, THE ROOM IS ENGULFED IN FLAMES.
112	8668	49	SOON, THE SOUNDS OF BATTLE QUIET THEN END. DR. MAKALI APPROACHES.
84	4323	81	SOOTH REGARDS HIM DISDAINFULLY. 'OF COURSE, FOOL! ETERNAL LIFE WOULD SUIT ANYONE!' HE TURNS TO LOOK AT YOU.
84	8802	59	SOOTH.DOP ELECTRIFIES THE CONSOLE! 'YOU LEFT ME AN OPENING, INCOMPETENT FOOL!'
84	8483	24	SOOTH.DOP HAS BEEN OVERWRITTEN!
84	7704	51	SOOTH.DOP LAUGHS. 'THIS IS WHAT YOU SEEK. BUT GET IT, YOU WILL NOT!
84	8318	84	SOOTH.DOP SPEAKS CONFIDENTLY. 'YOU SEE, NEO BOOBS, I AM UNHARME1010! BUG N1NE IS 0N1Y IN A D0VEL0PMENT STAG001!
84	8142	89	SOOTH.DOP SPEAKS. 'GOOD GOD! THE BUG NINE PROGRAM...BUT, NO, IT COULDN'T POSSIBLY BE DONE YET! FAH, IT CAN'T HARM ME!'
84	7306	33	SOOTH.DOP SPEAKS. 'SEE? YOU ARE POWERLESS!'
17	8520	6	SORRY.
96	4194	30	SOUNDS OF FIGHTING COME FROM YOUR RIGHT.
1	2493	4	SOUTH
80	4890	4	SOUTH
1	272	4	SPACE
1	2619	4	SPACE
1	912	7	SPACE ...
1	927	9	SPACE COMBAT
17	3264	26	SPOILING FOR A FIGHT, THEY ATTACK!
37	943	18	SPRING FROM THE RUBBLE.
1	416	5	SPRITE
1	2527	20	SQUARES TO THE NEXT WALL.
18	4875	19	SS; BPFTAMBPETEMBPD
80	8999	4	STAND
113	482	32	STATUS: ARMED. YOU MAY BE ASKED TO DISARM.
113	538	24	STATUS: NON-STORMRIDER. CLEARED.
33	3186	9	STAY NEUTRAL
33	6851	9	STAY NEUTRAL
37	2446	9	STAY NEUTRAL
37	3241	9	STAY NEUTRAL
36	3733	6	STAY PUT
36	6800	96	STEFI IS TIED TO A CHAIR WHILE WARRIORS LOOM OVER HER. 'WE HAVE YOU AT LAST PROFESSOR. ONE WAY OR ANOTHER, YOU WILL COOPERATE.'
34	6553	60	STEFI KNEELS BY HER FATHER BRIEFLY AND HE GETS UP, APPARENTLY NO WORSE FOR WEAR.
36	1836	60	STEFI OPENS THE DOOR AS YOU ARE RECOVERING FROM THE BATTLE. 'IN HERE. HELP ME.'
36	7583	147	STEFI SHAKES HER HEAD EMPHATICALLY. 'KILL ME IF YOU WILL, BUT I WILL NOT ALLOW RAM TO USE MY FUSION CHAMBER AS A WEAPON. NEVER AGAIN WILL THE SOLAR SYSTEM SEE THE DEVASTATION OF THE TEN YEAR WAR.'
34	2961	83	STEFI SIGHS HER RELIEF. 'WE'VE MADE IT. NOW WE JUST NEED TO GET TO YOUR SHIP BEFORE RAM SENDS ITS FLEET DOWN.'
18	7657	59	STEFI SPEAKS, 'YOUR AGENTS HAVE TOLD ME ABOUT YOUR PROJECT. I HIGHLY APPROVE.'
36	6691	19	STEFI SPITS ON HIS BOOTS.
34	8829	30	STEFI. 'THEY'RE UPSTAIRS IN MY BEDROOM.'
38	6395	32	STEPS THROUGH THE TUNNEL RATWURST ATTACK!
34	7207	6	STOP HIM
1	343	4	STORE
97	3912	9	STORMRIDERS
98	470	22	STORMRIDERS COME TO YOUR AID.
112	9167	21	STORMRIDERS JOIN THE FRAY.
96	6357	108	STORMRIDERS REJOICE IN EARNEST NOW, DANCING ABOUT YOU AND LAUDING YOU AS GREAT HEROES. AFTER A WHILE, THEY SETTLE DOWN AND ONE COMES UP TO YOU.
98	5823	49	STORMRIDERS RUSH INTO THE ROOM AND EXPLAIN WHAT NEEDS TO BE DONE.
97	6353	108	STORMRIDERS RUSH INTO THE ROOM, TOO LATE TO HELP IN THE FIGHT. THEY REJOICE AT YOUR VICTORY, DANCING ABOUT YOU AND LAUDING YOU AS GREAT HEROES.
1	1671	6	STSKILL
36	879	57	STUN GRENADES GO OFF OVER YOUR HEAD, KNOCKING YOU TO THE BASE OF THE STAIRS.
35	8966	60	SUAREZ SNAPS THE CASE SHUT. 'THEY'RE REAL. ARE YOU GOING TO ACCEPT THEM OR NOT?'
35	8785	68	SUAREZ SQUINTS. 'LET'S FINISH THIS.' HE HOISTS THE LARGE CASE OVER A CONSOLE AND OPENS IT.
65	5106	89	SUCCEEDS AT ISOLATING THE DOME CONTROLS. ANYONE WHO WISHES TO LAUNCH A SPACESHIP WILL NEED TO OPEN THE DOOR MANUALLY.
80	2638	34	SUDDENLY A MAN LEAPS UP FROM AMONG THE DUNES!
80	6775	20	SUDDENLY THE FILE IS GONE!
114	5115	32	SUDDENLY THE RIG ROBOTS SNAP TO ATTENTION!
113	1617	22	SUDDENLY, AN ALARM RINGS OUT!
33	7989	99	SUDDENLY, ECGS RUSH INTO THE ROOM ON A RAMPAGE OF TERROR. ISHA SCRAMBLES FROM THE ROOM AS THEY CUT DOWN THE LEECHES AND ATTACK YOU.
48	5989	60	SUDDENLY, ROCKET RIFLE FIRE ERUPTS FROM THE FOREST! THE ATTACKERS HAVE RETURNED!
84	6135	42	SUDDENLY, SILENCE DESCENDS. THE COMPUTER ACTIVITY STOPS.
98	2089	40	SUDDENLY, STORMRIDERS RUSH INTO THE ROOM, ARMS DRAWN.
66	3550	63	SUDDENLY, THE POD LURCHES IN THE PULL OF A TRACTOR BEAM! YOU CANNOT SEE THE SOURCE.
49	2255	35	SUDDENLY, THERE IS AN ALARM! THE MEDIC PANICS,
66	141	84	SUDDENLY, THERE IS AN EXPLOSION AND THE ENGINE SPUTTERS ONCE BEFORE SHUTTING OFF. THE MAELSTROM RIDER IS ADRIFT.
81	2295	19	T#XBT8D RT1QK BRFWPEP!
37	6086	15	TAKE HIM TO LOA-LOA
36	4338	31	TECHNICIANS LAY DEMO CHARGES AGAINST THE
96	2325	84	TECHS FIRE SONIC STUNNERS INTO THE WALLS WHERE NERVES ARE EXPOSED. EACH BLAST CAUSES THE SHIP TO LURCH FORWARD.
34	3397	27	TELL HIM WHO YOU ARE AND WHAT'S UP?
49	7072	16	TELL LLOROK ABOUT NEO
33	8469	84	TELLS YOU THAT THE WHITE MONKS CONTROL THE ROOF, THE GROTESQUES, LEVEL 1, AND THE LEECHES CONTROL THE BASEMENT.
17	1854	18	TERRAN FORCES RUSH YOU.
1	430	4	TESTS
98	6362	15	THAN THE AMALTHEANS
50	4909	17	THANK YOU. THEY LEAVE.
33	1540	10	THANKS YOU.
80	9132	12	THAT ONE CANNOT.
114	9117	26	THAT ONE CANNOT. WILL ANOTHER TRY?
21	780	23	THAT WAS THE LAST OF THE CREW.
36	723	27	THAT'S A LOT OF STEPS TO SKIP OVER.
49	3159	39	THE AIR IS MUCH COOLER IN THESE ROUGH-HEWN TUNNELS.
66	3473	38	THE AIR LOCK CLOSES LOUDLY AND YOU ARE SET FREE...
114	4962	36	THE AIRCAR DIVES AS LEANDER PRIMES THE EFANITE.
114	4608	17	THE AIRCAR RIPS APART!
112	4820	54	THE AMALTHEAN FIRES AND THE LECTURER FALLS! THE CLASS MOANS IN DESPAIR!
112	4695	21	THE AMALTHEAN LEADER SPEAKS.
98	9101	61	THE AMALTHEANS ARE PREPARING AN ATTACK ON US SO, PLEASE, MAKE HASTE GETTING HERE.
112	4665	17	THE AMALTHEANS ATTACK!
112	6076	65	THE AMALTHEANS DRIVE YOU BACK, BUT INSTEAD OF PUSHING THEIR ADVANTAGE, THEY RUSH PAST.
112	3607	47	THE AMALTHEANS DRIVE YOU BACK. AS YOU REGROUP, THEY RUSH PAST.
112	4878	21	THE AMALTHEANS TURN ON YOU.
98	8553	42	THE ARRANGEMENT OF NERVE ENDINGS SUGGESTS THEY ARE USED
96	8236	21	THE AUTODOC HEALS THE TEAM.
65	4257	83	THE BADLY CRIPPLED CYBORG CRAWLS TOWARD THE SHIP. SUDDENLY, ALARMS BLARE AS THE ROCKET ENGINES SPRING TO LIFE!
18	7441	44	THE BAR CLOSES. YOU GO TO YOUR QUARTERS. YOU CLIMB IN BED.
18	5885	21	THE BARTENDER KICKS YOU OUT.
18	6862	21	THE BARTENDER KICKS YOU OUT.
21	811	24	THE BATTLE HAS SEALED THE DOOR.
65	2621	24	THE BEASTS RECOIL. DO YOU LEAVE?
112	6813	14	THE BOMB EXPLODES!
34	1219	15	THE BOT CATCHES YOU!
34	8239	21	THE BOT SOUNDS AN ALARM AS
21	2326	79	THE CAPTAIN WAS KILLED IN THE EXCHANGE. YOU QUICKLY DISARM THE SELF-DESTRUCT. THE CREW SURRENDERS TO YOU.
21	2289	28	THE CAPTAIN'S GUARDS TRY TO STOP YOU.
66	5993	44	THE CARD IS ON THE FLOOR NEXT TO THE DESK. YOU PICK IT UP.
38	5099	18	THE CARD PLAYERS ATTACK!
35	1098	33	THE CEILING CRACKS, BREACHING THE AIRLOCKS!
98	1758	58	THE CELEBRATIONS CONTINUE FOR SOME TIME UNTIL YOU ARE SHOWN TO YOUR QUARTERS.
80	6963	30	THE CELL CRASHES VIOLENTLY! SHOCKS SEND
17	8081	108	THE CHANCELLOR GRABS YOUR ARM. 'BERKELEY IS DEAD, WHICH PUTS ME IN POWER. SEE ME IN MY OFFICE JUST SOUTHEAST. I WILL PAY YOU FOR YOUR SERVICE.'
36	1548	36	THE CHARGES MISFIRE, CATCHING YOU IN THE BLAST.
38	6480	69	THE CHILDREN GATHER AROUND YOU. SHOCKED INTO SILENCE THEY WAIT FOR YOU LEAD THEM TO SAFETY.
18	6631	48	THE COIN SPINS THROUGH THE AIR AND LANDS SQUARELY IN THE GLASS.
19	4024	81	THE COM SQUAWKS WITH AN INCOMING MESSAGE. '...TO MAELSTROM RIDER... DR. WILLIAMS. IS THAT YOU DR. WILLIAMS?'
65	3821	51	THE COMMANDOS NOTICE YOU. WITH A SINGLE FANATIC SHOUT, THEY CHARGE!
34	511	54	THE COMPUTER APPARENTLY STILL HAS LIFE IN IT. DO YOU TRY TO TAP INTO IT?
36	6145	41	THE COMPUTER BEGINS TO SMOKE AS ITS CIRCUITS OVERLOAD.
17	792	82	THE COMPUTER COMES TO LIFE. 'THE CORONATION IS ABOUT TO BEGIN. STAY WHERE YOU ARE AND SOMEONE WILL MEET YOU.'
112	6841	24	THE COMPUTER CORE IS DESTROYED.
64	8785	73	THE COMPUTER EXPLODES. THE OPERATOR LOOKS UP, STARTLED. 'WOW! THAT WAS A FANCY SECURITY PROGRAM!'
36	5647	137	THE COMPUTER GOES DEAD. 'I HAVE MANAGED TO RETRIEVE THE PROFESSOR'S SIMULATION AND TO SET THE COMPUTER TO SELF-DESTRUCT THE NEXT TIME IT IS ACCESSED. HOPEFULLY, THAT WILL BE ENOUGH.'
34	787	34	THE COMPUTER IS TOO OBSOLETE FOR YOUR SKILLS.
84	1179	18	THE COMPUTER SHUTS DOWN.
84	7821	18	THE COMPUTER SHUTS DOWN.
82	4468	35	THE COMPUTER SIGNALS THAT AIRLOCK 2 IS SEALED.
19	7958	43	THE COUPLING IS MADE, AND THE AIRLOCKS HISS AS THEY OPEN.
33	6893	12	THE CROWD CHEERS
32	6300	50	THE CROWD MURMURS IN APPRECIATION. THERE IS A BEEP FROM YOUR PACK.
20	4563	35	THE CROWD RAISES A CHEER FOR YOUR PERFORMANCE.
114	5736	16	THE CRUCIBLE IGNITES!
35	6461	17	THE CRYSTAL IS LOADED.
1	583	16	THE CURRENT DISK IS:
65	3905	145	THE CYBORG STEPS FROM THE ROCKET. 'YOU DO NOT UNDERSTAND. I AM PURGE! DEFEAT ME A THOUSAND TIMES AND I WILL COME BACK STRONGER. I REPRESENT THE NEW ORDER. YOU SHALL BE SWEPT AWAY WITH THE OLD!'
96	3691	29	THE CYLINDERS BEGIN TO THUMP STEADILY.
64	6649	10	THE DATA BANK
50	3407	61	THE DATA CAPSULES WERE DAMAGED IN THE CROSSFIRE. THEY ARE RUINED BEYOND RECOVERY.
96	6866	58	THE DAYS PASS UNTIL, FINALLY, THE GAS GIANT THAT IS JUPITER SWELLS INTO VIEW.
97	6699	58	THE DAYS PASS UNTIL, FINALLY, THE GAS GIANT THAT IS JUPITER SWELLS INTO VIEW.
98	2804	58	THE DAYS PASS UNTIL, FINALLY, THE GAS GIANT THAT IS JUPITER SWELLS INTO VIEW.
33	6413	80	THE DEAD ARE SPRAWLED UP AND DOWN THE CORRIDOR. A LEECH, BADLY WOUNDED, TUGS AT YOUR LEG. DO YOU HELP HIM?
38	4007	40	THE DEALER SPEAKS, 'ONE HUNDRED CREDIT ANTE, PLEASE.'
32	5053	87	THE DESERT RUNNERS THANK YOU. 'RAM HAS BEEN USING OUR VILLAGE TO FEED THEIR SLAVE PENS. I THANK YOU FOR OUR FREEDOM.
33	1116	64	THE DEVICE FROM CHADE'S CELL BEGINS TO BEEP URGENTLY. DO YOU PRESS THE BUTTON ON IT?
82	5935	90	THE DIRECTOR LOOKS WIDE-EYED AT A SPREADING STAIN ON HIS VEST. HE SWAYS AGAINST THE TABLE. WITH AN EFFORT HE LOOKS UP.
19	8566	38	THE DOCK COUPLING DISENGAGES AND YOU ARE CUT LOSE.
19	7844	27	THE DOCKING RINGS SNICK TOGETHER AS
65	315	36	THE DOCTOR GIVES A START. 'WH-WHAT DO YOU MEAN?'
82	3469	57	THE DOCUMENT CONTAINS INSTRUCTIONS ON A PLANNED SEIZURE OF THE BASE BY RAM.
80	4184	6	THE DOG
35	7824	33	THE DOOR CRACKS OPEN, BUT SECURITY NOTICES.
65	831	18	THE DOOR DOES NOT OPEN.
66	7702	34	THE DOOR DOES NOT RECOGNIZE YOUR ACCESS CODE.
36	1373	21	THE DOOR IS BARRICADED. NOW
36	1468	63	THE DOOR IS BLOWN OFF ITS HINGES, SENDING BITS OF MASONRY SCREAMING THROUGH THE AIR.
65	859	13	THE DOOR IS OPEN.
66	6436	45	THE DOOR OPENS SUDDENLY. A GROUP OF SOLDIERS STEPS THROUGH.
113	6763	54	THE DOOR OPENS, BUT THERE IS A SECURITY TEAM WAITING ON THE OTHER SIDE!
49	1225	12	THE DOOR OPENS.
81	1428	12	THE DOOR OPENS.
49	1186	18	THE DOOR REMAINS LOCKED.
66	6150	57	THE DOOR SCANS THE CARD AND A SECURITY PANEL LIGHTS UP FOR AN ACCESS CODE.
66	7811	63	THE DOOR SIGNALS AN ALARM. YOU MANAGE TO SILENCE IT, BUT THE PANEL STILL SHOWS RED.
66	6111	32	THE DOOR WILL NOT OPEN WITHOUT A RAM CARD.
81	4348	51	THE DR. STAYS BEHIND. 'DON'T WORRY ABOUT ME, I'LL STAY WELL HIDDEN.'
49	3028	63	THE ELEVATOR DESCENDS QUICKLY AND SMOOTHLY. IT SEEMS TO TRAVEL DOWN FOR A LONG WAY.
84	537	17	THE ELEVATOR DESCENDS.
81	1950	15	THE ELEVATOR RISES.
38	1570	16	THE ELEVATOR SWIFTLY
21	701	41	THE ENEMY TRIES TO STOP YOU FROM REENTERING YOUR SHIP.
98	7723	29	THE EQUIPMENT IS HOPELESSLY DESTROYED.
66	1733	72	THE ESCAPE POD SEPARATES FROM THE MAELSTROM RIDER WITH A JOLT. '7' IS THE LAST NUMBER YOU HEAR.
50	6170	94	THE EXECUTED LOWLANDERS CRUMPLE TO THE GROUND. A SOLDIER SNARLS, 'THAT'LL TEACH THE GENNIE-SCUM TO HOLD INFORMATION FROM US!'
36	5514	39	THE EXPLOSION BLACKENS THE CONSOLE, BUT LITTLE ELSE.
35	6363	18	THE EXPLOSIVES ARE SET.
35	6191	29	THE EXPLOSIVES YOU SET ARE STILL HERE.
49	6149	43	THE FIRST LOWLANDER REPLIES, 'PERHAPSS THEY ARE ALONE...'
95	5309	18	THE FUEL TANKS ARE FULL.
80	1899	48	THE GANG AGREES TO HELP FIGHT THE ROBOT, AND FOLLOWS BEHIND YOU.
38	6670	13	THE GANG ATTACKS.
80	1715	24	THE GANG LEADER AGREES TO TALK.
80	1382	24	THE GANG MOVES TO SURROUND YOU.
37	4750	14	THE GANG SEES YOU!
33	7074	21	THE GANG TRIES TO SEIZE YOU.
84	2608	58	THE GAS LEAVES AN OILY FILM THAT SEEMS TO SEEP INTO THE JOINTS OF YOUR ARMOR.
35	9030	71	THE GENERAL GLARES AT SUAREZ, BUT COMPOSES HIMSELF. HE SNAPS HIS FINGERS, AND GUARDS APPROACH.
37	3140	80	THE GROTESQUES KILL ALL BUT ISHA, TAKING HER PRISONER. 'MIND YOUR OWN BUSINESS,' THEY WARN, WALKING PAST.
33	7249	29	THE GROTESQUES SHOUT FOR SATISFACTION.
17	2914	54	THE GROUND SHAKES AS A ROCKET BLASTS OFF. THE TERRANS GRIN MALICIOUSLY.
48	1767	50	THE GROUND SHAKES WITH A PONDEROUS RHYTHM AS HUGE BEASTS APPROACH.
82	761	21	THE GUARD ASKS YOU TO LEAVE.
82	4507	63	THE GUARD LOOKS RELIEVED. 'THE AIRLOCK SHOULD HOLD FOR A WHILE. GO HELP THE PEOPLE!'
80	603	24	THE GUARDS ARE GETTING WEAPONS!
80	7872	22	THE GUARDS MOVE AGAINST YOU!
17	7677	96	THE HALL ERUPTS IN VIOLENCE AS THE MARTIANS PULL THEIR WEAPONS AND FIRE. THE SUN KING COLLAPSES WITH A GREAT WOUND IN HIS CHEST.
80	2303	48	THE HAZY SKY IS TOO BRIGHT TO LOOK AT. SAND CRUNCHES UNDERFOOT.
66	1215	33	THE HEAT FORCES YOU INTO THE CONTROL LEVEL.
38	4646	20	THE HIGHEST OTHER CARD IS
1	3568	104	THE HUGE WINGED SHAPE TURNS AWKWARDLY TOWARDS YOU. 'PARDON ME. WE ARE BORN TO WEIGHTLESSNESS. EVEN THIS MINIMAL GRAVITY IS AN IRRITATION.'
65	2654	33	THE HUMMER BEGINS TO HEAT UP. DO YOU LEAVE?
65	1280	41	THE HUMMER SMOKES AND FALLS SILENT. THE PLANTS ATTACK.
65	2696	54	THE HUMMER SPARKS AND ITS WHINE FADES TO SILENCE. THE CREATURES ADVANCE.
80	5722	12	THE IMAGE FADES.
32	6215	81	THE IMAGE GROWS MORE VIVID. SOON THE WOMAN SEEMS AS SOLID AS ANY OF THE WARREN DWELLERS PRESSED AROUND YOU.
48	8283	12	THE LAB DIRECTOR
112	4344	18	THE LECTURER APPROACHES.
33	3456	48	THE LEECHES ARE OUT-GUNNED AND QUICKLY FALL TO THE WHITE MONKS.
33	3348	78	THE LEECHES THANK YOU. 'LOA-LOA'LL BE GLAD TO HEAR YOU HELPED OUT. WE NEVER GET NONE OF THAT DOWN HERE.'
34	5065	116	THE LIGHTS DIM, AND A FLICKERING IMAGE APPEARS ON THE SCREEN. THE MOVIE AWES YOU WITH ITS DAZZLING VISION OF OLD EARTH AND YOU QUICKLY LOSE TRACK OF TIME.
97	1852	150	THE LIVING SHIP APPEARS ON THE VID-SCREEN. ITS IMMENSE SIZE IS NOT AT FIRST DISCERNABLE, UNTIL IT SWERVES IN ITS PATH TO ENGULF AN ASTEROID. YOU REALIZE IT COULD EASILY DO THE SAME TO A HEAVY CRUISER.
112	124	59	THE LIVING SHIP DROPS YOU OFF AT THE FLOATING SCHOOL'S LANDING PAD. IT LEAVES.
114	1767	12	THE LIVING SHIP!
35	7722	12	THE LOCK OPENS!
35	7750	17	THE LOCK REMAINS SHUT.
48	8593	79	THE LOWLANDER CONTINUES. 'I'M BEGINNING TO FEEL BETTER. I'LL REST HERE THEN MAKE MY WAY BACK TO THE LAB.'
50	4872	12	THE LOWLANDERS
50	6614	16	THE LOWLANDERS LEAVE.
17	2466	28	THE LUNARIANS REFUSE TO GET INVOLVED.
20	7353	34	THE MAITRE DROID POLITELY TELLS YOU TO LEAVE.
113	5164	69	THE MAN HAS BEEN KILLED BY A STRAY SHOT. HE LIES CRUMPLED OVER HIS SMOKING CONTROL CONSOLE.
18	6683	19	THE MAN RETURNS. 'PAY UP
113	7648	78	THE MAN SHOOTS THE GENETICALLY ENHANCED INSECT, BUT THEN ANOTHER AND ANOTHER WASPHOPPER JOIN THE FIGHT.
34	614	156	THE MANY GLASS TUBES ON THE COMPUTER FLASH ORANGE NUMBERS WHICH YOU SEE ARE SIMPLY GLOWING WIRES STACKED ON TOP OF EACH OTHER. THE NIXIE TUBES REPEAT THE SAME NUMBERS OVER AND OVER: 1, 2, 3, 5, 7, 11, 13, 17.
48	8013	18	THE MERCURIANS SEE YOU!
49	7871	36	THE MINERS MAKE TO THROW YOU INTO THE ABYSS...
49	7986	31	THE MINERS RELEASE YOU AND RUN FOR COVER.
49	7378	19	THE MINERS REPLY ANGRILY:
49	7620	58	THE MINERS ROAR IN AGREEMENT. YOU ARE WRESTLED CLOSER TO THE DEEP MINE SHAFT.
49	6790	77	THE MOB DROPS YOU IN FRONT OF A MINE SHAFT. AN OLDER LOWLANDER, CLEARLY THE LEADER, STANDS BEFORE YOU.
96	3724	22	THE MODULATOR BEGINS TO PURR.
81	3334	33	THE MONITOR'S VIEW SHOWS YOU A LABORATORY.
18	4725	27	THE NEO MECHANICS REPAIR YOUR SHIP.
36	3814	80	THE NOISE OF THEM TEARING THE ROOM APART IS MUFFLED. SUDDENLY, THERE IS GREAT COMMOTION, AND THEN SILENCE.
37	1587	46	THE OLD WOMAN MOVES AWAY AS MORE PEOPLE FILTER INTO THE ROOM.
64	5019	24	THE OPERATOR IS QUICKLY SILENCED
66	5503	39	THE OTHER GROUP THANKS YOU FOR THE GAME AND LEAVES.
84	1594	72	THE OTHER SCIENTIST REPLIES, 'BAH, ITS READY NOW! LOOK!' HE DEMONSTRATES BY TAKING ANOTHER SHOT.
50	8081	76	THE OTHER SCIENTISTS SEEM SET BACK BY THE NEWS. BEFORE THEY CAN RESPOND, HOWEVER, AN ALARM RINGS OUT.
96	1936	73	THE OTHER STORMRIDERS ARE BEING HELD EAST DOWN THE PASSAGE. RELEASE THEM, THEN WE CAN TALK MORE.'
114	1313	17	THE OTHERS TAKE COVER.
35	5449	32	THE PANEL EXPLODES UNDER YOUR WEAPON FIRE.
